case,r,t,u,r0,u0,D,sc,p
0,2.700000e-01,2.400000e+01,3.058959e-03,5.000000e-01,1.000000e+00,2.000000e-09,0.000000e+00,0
1,2.500000e-02,0.000000e+00,0.000000e+00,5.000000e-01,1.000000e+00,2.000000e-09,8.000000e-06,0
1,4.050000e-01,3.000000e+01,9.878106e-01,5.000000e-01,1.000000e+00,2.000000e-09,8.000000e-06,0
1,2.300000e-01,0.000000e+00,0.000000e+00,5.000000e-01,1.000000e+00,2.000000e-09,8.000000e-06,0
3,1.500000e-02,3.000000e+01,1.500000e-02,5.000000e-01,1.000000e+00,2.000000e-09,8.000000e-06,5
3,1.600000e-01,1.800000e+01,1.600000e-01,5.000000e-01,1.000000e+00,2.000000e-09,8.000000e-06,5
1,4.850000e-01,3.000000e+01,9.575242e-01,5.000000e-01,1.000000e+00,2.000000e-09,8.000000e-06,0
0,2.400000e-01,3.000000e+00,9.243750e-13,5.000000e-01,1.000000e+00,2.000000e-09,0.000000e+00,0
0,1.650000e-01,0.000000e+00,0.000000e+00,5.000000e-01,1.000000e+00,2.000000e-09,0.000000e+00,0
1,3.500000e-01,3.000000e+01,9.969792e-01,5.000000e-01,1.000000e+00,2.000000e-09,8.000000e-06,0
0,2.800000e-01,3.000000e+00,1.824889e-16,5.000000e-01,1.000000e+00,2.000000e-09,0.000000e+00,0
3,1.150000e-01,3.000000e+01,1.150000e-01,5.000000e-01,1.000000e+00,2.000000e-09,8.000000e-06,5
3,3.050000e-01,2.400000e+01,3.050000e-01,5.000000e-01,1.000000e+00,2.000000e-09,8.000000e-06,5
3,1.950000e-01,1.500000e+01,1.950000e-01,5.000000e-01,1.000000e+00,2.000000e-09,8.000000e-06,5
1,5.500000e-02,2.100000e+01,9.998813e-01,5.000000e-01,1.000000e+00,2.000000e-09,8.000000e-06,0
3,2.350000e-01,2.400000e+01,2.350000e-01,5.000000e-01,1.000000e+00,2.000000e-09,8.000000e-06,5
3,8.500000e-02,3.000000e+00,-8.214403e-07,5.000000e-01,1.000000e+00,2.000000e-09,8.000000e-06,5
1,4.200000e-01,6.000000e+00,2.735381e-17,5.000000e-01,1.000000e+00,2.000000e-09,8.000000e-06,0
0,4.100000e-01,1.200000e+01,2.845208e-10,5.000000e-01,1.000000e+00,2.000000e-09,0.000000e+00,0
0,3.150000e-01,2.400000e+01,5.523044e-04,5.000000e-01,1.000000e+00,2.000000e-09,0.000000e+00,0
1,2.050000e-01,1.500000e+01,7.888456e-01,5.000000e-01,1.000000e+00,2.000000e-09,8.000000e-06,0
0,9.500000e-02,0.000000e+00,0.000000e+00,5.000000e-01,1.000000e+00,2.000000e-09,0.000000e+00,0
1,3.300000e-01,9.000000e+00,1.420500e-06,5.000000e-01,1.000000e+00,2.000000e-09,8.000000e-06,0
1,2.700000e-01,2.100000e+01,9.480970e-01,5.000000e-01,1.000000e+00,2.000000e-09,8.000000e-06,0
3,3.750000e-01,3.000000e+01,3.750000e-01,5.000000e-01,1.000000e+00,2.000000e-09,8.000000e-06,5
3,3.900000e-01,2.100000e+01,3.900000e-01,5.000000e-01,1.000000e+00,2.000000e-09,8.000000e-06,5
1,5.000000e-02,6.000000e+00,7.646472e-01,5.000000e-01,1.000000e+00,2.000000e-09,8.000000e-06,0
3,3.300000e-01,3.000000e+01,3.300000e-01,5.000000e-01,1.000000e+00,2.000000e-09,8.000000e-06,5
3,3.650000e-01,1.200000e+01,3.650000e-01,5.000000e-01,1.000000e+00,2.000000e-09,8.000000e-06,5
2,4.900000e-01,1.800000e+01,3.570229e-05,5.000000e-01,1.000000e+00,2.000000e-09,8.000000e-06,1
2,1.000000e-02,9.000000e+00,9.886916e-01,5.000000e-01,1.000000e+00,2.000000e-09,8.000000e-06,1
0,2.500000e-01,1.500000e+01,5.310101e-04,5.000000e-01,1.000000e+00,2.000000e-09,0.000000e+00,0
2,2.750000e-01,2.400000e+01,9.868245e-01,5.000000e-01,1.000000e+00,2.000000e-09,8.000000e-06,1
3,3.400000e-01,0.000000e+00,0.000000e+00,5.000000e-01,1.000000e+00,2.000000e-09,8.000000e-06,5
0,3.500000e-01,0.000000e+00,0.000000e+00,5.000000e-01,1.000000e+00,2.000000e-09,0.000000e+00,0
3,1.500000e-01,3.000000e+00,-1.219362e-15,5.000000e-01,1.000000e+00,2.000000e-09,8.000000e-06,5
2,3.950000e-01,6.000000e+00,1.139589e-15,5.000000e-01,1.000000e+00,2.000000e-09,8.000000e-06,1
1,2.050000e-01,2.100000e+01,9.911769e-01,5.000000e-01,1.000000e+00,2.000000e-09,8.000000e-06,0
3,4.400000e-01,2.700000e+01,4.400000e-01,5.000000e-01,1.000000e+00,2.000000e-09,8.000000e-06,5
2,4.650000e-01,3.000000e+00,1.022772e-37,5.000000e-01,1.000000e+00,2.000000e-09,8.000000e-06,1
0,2.850000e-01,2.100000e+01,8.361303e-04,5.000000e-01,1.000000e+00,2.000000e-09,0.000000e+00,0
3,2.100000e-01,3.000000e+00,-9.341775e-26,5.000000e-01,1.000000e+00,2.000000e-09,8.000000e-06,5
0,3.100000e-01,1.800000e+01,8.816642e-05,5.000000e-01,1.000000e+00,2.000000e-09,0.000000e+00,0
2,2.550000e-01,1.200000e+01,2.931830e-02,5.000000e-01,1.000000e+00,2.000000e-09,8.000000e-06,1
1,3.250000e-01,9.000000e+00,2.351792e-06,5.000000e-01,1.000000e+00,2.000000e-09,8.000000e-06,0
0,3.050000e-01,0.000000e+00,0.000000e+00,5.000000e-01,1.000000e+00,2.000000e-09,0.000000e+00,0
1,1.050000e-01,1.200000e+01,9.320270e-01,5.000000e-01,1.000000e+00,2.000000e-09,8.000000e-06,0
3,9.500000e-02,0.000000e+00,0.000000e+00,5.000000e-01,1.000000e+00,2.000000e-09,8.000000e-06,5
3,2.550000e-01,2.400000e+01,2.550000e-01,5.000000e-01,1.000000e+00,2.000000e-09,8.000000e-06,5
0,4.950000e-01,1.800000e+01,6.461462e-10,5.000000e-01,1.000000e+00,2.000000e-09,0.000000e+00,0
3,4.500000e-01,2.700000e+01,4.500000e-01,5.000000e-01,1.000000e+00,2.000000e-09,8.000000e-06,5
0,3.200000e-01,1.200000e+01,7.791649e-07,5.000000e-01,1.000000e+00,2.000000e-09,0.000000e+00,0
3,2.700000e-01,6.000000e+00,2.700000e-01,5.000000e-01,1.000000e+00,2.000000e-09,8.000000e-06,5
3,3.150000e-01,3.000000e+00,-1.085461e-46,5.000000e-01,1.000000e+00,2.000000e-09,8.000000e-06,5
1,1.500000e-01,9.000000e+00,3.271707e-01,5.000000e-01,1.000000e+00,2.000000e-09,8.000000e-06,0
2,1.700000e-01,9.000000e+00,9.302128e-02,5.000000e-01,1.000000e+00,2.000000e-09,8.000000e-06,1
2,7.000000e-02,3.000000e+00,5.325351e-02,5.000000e-01,1.000000e+00,2.000000e-09,8.000000e-06,1
3,1.300000e-01,2.700000e+01,1.300000e-01,5.000000e-01,1.000000e+00,2.000000e-09,8.000000e-06,5
2,1.950000e-01,1.800000e+01,9.505665e-01,5.000000e-01,1.000000e+00,2.000000e-09,8.000000e-06,1
2,1.500000e-02,1.200000e+01,9.978672e-01,5.000000e-01,1.000000e+00,2.000000e-09,8.000000e-06,1
0,4.000000e-02,3.000000e+01,6.944151e-01,5.000000e-01,1.000000e+00,2.000000e-09,0.000000e+00,0
1,3.500000e-02,9.000000e+00,9.664887e-01,5.000000e-01,1.000000e+00,2.000000e-09,8.000000e-06,0
3,2.200000e-01,3.000000e+00,-1.372325e-27,5.000000e-01,1.000000e+00,2.000000e-09,8.000000e-06,5
0,4.750000e-01,3.000000e+00,1.105458e-39,5.000000e-01,1.000000e+00,2.000000e-09,0.000000e+00,0
1,2.350000e-01,3.000000e+01,9.998676e-01,5.000000e-01,1.000000e+00,2.000000e-09,8.000000e-06,0
3,4.650000e-01,1.800000e+01,4.650000e-01,5.000000e-01,1.000000e+00,2.000000e-09,8.000000e-06,5
1,3.900000e-01,6.000000e+00,5.118689e-15,5.000000e-01,1.000000e+00,2.000000e-09,8.000000e-06,0
2,3.450000e-01,9.000000e+00,1.470675e-07,5.000000e-01,1.000000e+00,2.000000e-09,8.000000e-06,1
2,3.400000e-01,2.100000e+01,5.578381e-01,5.000000e-01,1.000000e+00,2.000000e-09,8.000000e-06,1
2,4.200000e-01,2.100000e+01,7.116396e-02,5.000000e-01,1.000000e+00,2.000000e-09,8.000000e-06,1
2,7.000000e-02,2.100000e+01,9.999368e-01,5.000000e-01,1.000000e+00,2.000000e-09,8.000000e-06,1
1,3.550000e-01,1.800000e+01,1.474322e-01,5.000000e-01,1.000000e+00,2.000000e-09,8.000000e-06,0
3,4.800000e-01,2.100000e+01,4.800000e-01,5.000000e-01,1.000000e+00,2.000000e-09,8.000000e-06,5
0,4.800000e-01,0.000000e+00,0.000000e+00,5.000000e-01,1.000000e+00,2.000000e-09,0.000000e+00,0
0,1.900000e-01,3.000000e+00,9.848339e-09,5.000000e-01,1.000000e+00,2.000000e-09,0.000000e+00,0
2,2.500000e-01,9.000000e+00,8.444462e-04,5.000000e-01,1.000000e+00,2.000000e-09,8.000000e-06,1
1,2.550000e-01,3.000000e+00,2.991973e-13,5.000000e-01,1.000000e+00,2.000000e-09,8.000000e-06,0
1,3.500000e-01,0.000000e+00,0.000000e+00,5.000000e-01,1.000000e+00,2.000000e-09,8.000000e-06,0
2,4.050000e-01,0.000000e+00,0.000000e+00,5.000000e-01,1.000000e+00,2.000000e-09,8.000000e-06,1
3,2.500000e-01,3.000000e+00,-2.629346e-33,5.000000e-01,1.000000e+00,2.000000e-09,8.000000e-06,5
0,5.000000e-03,2.400000e+01,9.562121e-01,5.000000e-01,1.000000e+00,2.000000e-09,0.000000e+00,0
1,2.600000e-01,1.800000e+01,8.113321e-01,5.000000e-01,1.000000e+00,2.000000e-09,8.000000e-06,0
1,4.000000e-01,6.000000e+00,9.262058e-16,5.000000e-01,1.000000e+00,2.000000e-09,8.000000e-06,0
0,1.500000e-01,2.400000e+01,9.962689e-02,5.000000e-01,1.000000e+00,2.000000e-09,0.000000e+00,0
2,2.050000e-01,2.700000e+01,9.998488e-01,5.000000e-01,1.000000e+00,2.000000e-09,8.000000e-06,1
3,2.450000e-01,1.500000e+01,2.450000e-01,5.000000e-01,1.000000e+00,2.000000e-09,8.000000e-06,5
2,3.850000e-01,3.000000e+01,9.914919e-01,5.000000e-01,1.000000e+00,2.000000e-09,8.000000e-06,1
1,4.700000e-01,3.000000e+01,9.619578e-01,5.000000e-01,1.000000e+00,2.000000e-09,8.000000e-06,0
3,4.000000e-01,2.400000e+01,4.000000e-01,5.000000e-01,1.000000e+00,2.000000e-09,8.000000e-06,5
0,5.000000e-02,1.200000e+01,4.374598e-01,5.000000e-01,1.000000e+00,2.000000e-09,0.000000e+00,0
2,3.750000e-01,0.000000e+00,0.000000e+00,5.000000e-01,1.000000e+00,2.000000e-09,8.000000e-06,1
0,2.450000e-01,3.000000e+00,3.351797e-13,5.000000e-01,1.000000e+00,2.000000e-09,0.000000e+00,0
3,3.200000e-01,2.100000e+01,3.200000e-01,5.000000e-01,1.000000e+00,2.000000e-09,8.000000e-06,5
1,4.150000e-01,2.400000e+01,6.239096e-01,5.000000e-01,1.000000e+00,2.000000e-09,8.000000e-06,0
3,4.800000e-01,2.700000e+01,4.800000e-01,5.000000e-01,1.000000e+00,2.000000e-09,8.000000e-06,5
2,2.800000e-01,3.000000e+01,9.997479e-01,5.000000e-01,1.000000e+00,2.000000e-09,8.000000e-06,1
3,4.000000e-02,1.500000e+01,4.000000e-02,5.000000e-01,1.000000e+00,2.000000e-09,8.000000e-06,5
0,5.000000e-02,3.000000e+01,6.233671e-01,5.000000e-01,1.000000e+00,2.000000e-09,0.000000e+00,0
0,1.950000e-01,1.500000e+01,6.832344e-03,5.000000e-01,1.000000e+00,2.000000e-09,0.000000e+00,0
0,7.000000e-02,3.000000e+01,4.917668e-01,5.000000e-01,1.000000e+00,2.000000e-09,0.000000e+00,0
0,1.850000e-01,6.000000e+00,5.521119e-05,5.000000e-01,1.000000e+00,2.000000e-09,0.000000e+00,0
3,5.000000e-02,2.400000e+01,5.000000e-02,5.000000e-01,1.000000e+00,2.000000e-09,8.000000e-06,5
3,1.450000e-01,6.000000e+00,1.450000e-01,5.000000e-01,1.000000e+00,2.000000e-09,8.000000e-06,5
3,2.150000e-01,6.000000e+00,2.150000e-01,5.000000e-01,1.000000e+00,2.000000e-09,8.000000e-06,5
0,2.300000e-01,1.500000e+01,1.429654e-03,5.000000e-01,1.000000e+00,2.000000e-09,0.000000e+00,0
0,2.550000e-01,3.000000e+01,1.231409e-02,5.000000e-01,1.000000e+00,2.000000e-09,0.000000e+00,0
0,1.800000e-01,1.800000e+01,2.257370e-02,5.000000e-01,1.000000e+00,2.000000e-09,0.000000e+00,0
2,1.000000e-02,1.800000e+01,9.999767e-01,5.000000e-01,1.000000e+00,2.000000e-09,8.000000e-06,1
3,3.850000e-01,6.000000e+00,3.850000e-01,5.000000e-01,1.000000e+00,2.000000e-09,8.000000e-06,5
3,4.050000e-01,2.100000e+01,4.050000e-01,5.000000e-01,1.000000e+00,2.000000e-09,8.000000e-06,5
1,2.450000e-01,6.000000e+00,4.551681e-06,5.000000e-01,1.000000e+00,2.000000e-09,8.000000e-06,0
1,4.950000e-01,6.000000e+00,1.753856e-23,5.000000e-01,1.000000e+00,2.000000e-09,8.000000e-06,0
1,1.000000e-02,6.000000e+00,9.672710e-01,5.000000e-01,1.000000e+00,2.000000e-09,8.000000e-06,0
3,3.650000e-01,6.000000e+00,3.650000e-01,5.000000e-01,1.000000e+00,2.000000e-09,8.000000e-06,5
1,2.150000e-01,2.400000e+01,9.978054e-01,5.000000e-01,1.000000e+00,2.000000e-09,8.000000e-06,0
3,2.000000e-02,3.000000e+00,-4.944680e+00,5.000000e-01,1.000000e+00,2.000000e-09,8.000000e-06,5
1,4.500000e-02,3.000000e+00,3.716744e-01,5.000000e-01,1.000000e+00,2.000000e-09,8.000000e-06,0
1,3.850000e-01,3.000000e+00,4.141576e-27,5.000000e-01,1.000000e+00,2.000000e-09,8.000000e-06,0
3,2.050000e-01,2.700000e+01,2.050000e-01,5.000000e-01,1.000000e+00,2.000000e-09,8.000000e-06,5
3,4.550000e-01,1.800000e+01,4.550000e-01,5.000000e-01,1.000000e+00,2.000000e-09,8.000000e-06,5
3,1.500000e-02,1.800000e+01,1.500000e-02,5.000000e-01,1.000000e+00,2.000000e-09,8.000000e-06,5
2,3.350000e-01,9.000000e+00,4.178339e-07,5.000000e-01,1.000000e+00,2.000000e-09,8.000000e-06,1
0,4.500000e-01,3.000000e+00,2.850192e-36,5.000000e-01,1.000000e+00,2.000000e-09,0.000000e+00,0
1,2.750000e-01,3.000000e+01,9.996039e-01,5.000000e-01,1.000000e+00,2.000000e-09,8.000000e-06,0
3,1.000000e-02,2.100000e+01,1.000000e-02,5.000000e-01,1.000000e+00,2.000000e-09,8.000000e-06,5
0,6.500000e-02,2.100000e+01,4.454442e-01,5.000000e-01,1.000000e+00,2.000000e-09,0.000000e+00,0
3,4.500000e-02,2.100000e+01,4.500000e-02,5.000000e-01,1.000000e+00,2.000000e-09,8.000000e-06,5
1,4.000000e-02,0.000000e+00,0.000000e+00,5.000000e-01,1.000000e+00,2.000000e-09,8.000000e-06,0
2,4.000000e-01,2.700000e+01,9.030883e-01,5.000000e-01,1.000000e+00,2.000000e-09,8.000000e-06,1
2,3.250000e-01,0.000000e+00,0.000000e+00,5.000000e-01,1.000000e+00,2.000000e-09,8.000000e-06,1
0,1.950000e-01,1.200000e+01,2.512235e-03,5.000000e-01,1.000000e+00,2.000000e-09,0.000000e+00,0
3,4.550000e-01,3.000000e+01,4.550000e-01,5.000000e-01,1.000000e+00,2.000000e-09,8.000000e-06,5
2,2.200000e-01,1.500000e+01,5.475241e-01,5.000000e-01,1.000000e+00,2.000000e-09,8.000000e-06,1
2,3.050000e-01,1.800000e+01,3.521000e-01,5.000000e-01,1.000000e+00,2.000000e-09,8.000000e-06,1
2,4.350000e-01,1.800000e+01,1.282663e-03,5.000000e-01,1.000000e+00,2.000000e-09,8.000000e-06,1
0,3.450000e-01,0.000000e+00,0.000000e+00,5.000000e-01,1.000000e+00,2.000000e-09,0.000000e+00,0
2,3.600000e-01,2.700000e+01,9.715263e-01,5.000000e-01,1.000000e+00,2.000000e-09,8.000000e-06,1
3,4.500000e-01,9.000000e+00,4.500000e-01,5.000000e-01,1.000000e+00,2.000000e-09,8.000000e-06,5
1,1.250000e-01,3.000000e+01,9.999937e-01,5.000000e-01,1.000000e+00,2.000000e-09,8.000000e-06,0
3,4.750000e-01,2.400000e+01,4.750000e-01,5.000000e-01,1.000000e+00,2.000000e-09,8.000000e-06,5
3,4.500000e-01,2.400000e+01,4.500000e-01,5.000000e-01,1.000000e+00,2.000000e-09,8.000000e-06,5
2,7.500000e-02,1.500000e+01,9.951317e-01,5.000000e-01,1.000000e+00,2.000000e-09,8.000000e-06,1
1,3.400000e-01,9.000000e+00,5.066584e-07,5.000000e-01,1.000000e+00,2.000000e-09,8.000000e-06,0
0,3.250000e-01,3.000000e+00,4.245949e-21,5.000000e-01,1.000000e+00,2.000000e-09,0.000000e+00,0
1,2.600000e-01,0.000000e+00,0.000000e+00,5.000000e-01,1.000000e+00,2.000000e-09,8.000000e-06,0
0,1.100000e-01,3.000000e+01,2.800158e-01,5.000000e-01,1.000000e+00,2.000000e-09,0.000000e+00,0
2,0.000000e+00,2.100000e+01,1.000000e+00,5.000000e-01,1.000000e+00,2.000000e-09,8.000000e-06,1
1,4.000000e-01,1.200000e+01,1.555988e-06,5.000000e-01,1.000000e+00,2.000000e-09,8.000000e-06,0
1,2.900000e-01,3.000000e+00,1.358968e-16,5.000000e-01,1.000000e+00,2.000000e-09,8.000000e-06,0
1,1.200000e-01,9.000000e+00,5.976882e-01,5.000000e-01,1.000000e+00,2.000000e-09,8.000000e-06,0
3,2.700000e-01,9.000000e+00,2.700000e-01,5.000000e-01,1.000000e+00,2.000000e-09,8.000000e-06,5
2,1.000000e-02,3.000000e+00,7.080244e-01,5.000000e-01,1.000000e+00,2.000000e-09,8.000000e-06,1
0,4.000000e-01,0.000000e+00,0.000000e+00,5.000000e-01,1.000000e+00,2.000000e-09,0.000000e+00,0
2,3.900000e-01,2.100000e+01,1.964418e-01,5.000000e-01,1.000000e+00,2.000000e-09,8.000000e-06,1
2,4.600000e-01,0.000000e+00,0.000000e+00,5.000000e-01,1.000000e+00,2.000000e-09,8.000000e-06,1
3,4.400000e-01,1.500000e+01,4.400000e-01,5.000000e-01,1.000000e+00,2.000000e-09,8.000000e-06,5
1,1.700000e-01,9.000000e+00,1.724121e-01,5.000000e-01,1.000000e+00,2.000000e-09,8.000000e-06,0
1,2.350000e-01,9.000000e+00,5.112900e-03,5.000000e-01,1.000000e+00,2.000000e-09,8.000000e-06,0
1,4.250000e-01,1.200000e+01,1.438796e-07,5.000000e-01,1.000000e+00,2.000000e-09,8.000000e-06,0
0,4.250000e-01,1.800000e+01,8.146502e-08,5.000000e-01,1.000000e+00,2.000000e-09,0.000000e+00,0
1,2.800000e-01,3.000000e+00,1.316623e-15,5.000000e-01,1.000000e+00,2.000000e-09,8.000000e-06,0
1,4.450000e-01,0.000000e+00,0.000000e+00,5.000000e-01,1.000000e+00,2.000000e-09,8.000000e-06,0
0,2.550000e-01,3.000000e+00,4.212066e-14,5.000000e-01,1.000000e+00,2.000000e-09,0.000000e+00,0
3,4.500000e-01,0.000000e+00,0.000000e+00,5.000000e-01,1.000000e+00,2.000000e-09,8.000000e-06,5
3,2.400000e-01,6.000000e+00,2.400000e-01,5.000000e-01,1.000000e+00,2.000000e-09,8.000000e-06,5
0,3.550000e-01,1.800000e+01,7.232645e-06,5.000000e-01,1.000000e+00,2.000000e-09,0.000000e+00,0
1,3.500000e-02,1.200000e+01,9.927022e-01,5.000000e-01,1.000000e+00,2.000000e-09,8.000000e-06,0
0,4.350000e-01,1.800000e+01,4.045772e-08,5.000000e-01,1.000000e+00,2.000000e-09,0.000000e+00,0
1,3.400000e-01,1.500000e+01,1.725624e-02,5.000000e-01,1.000000e+00,2.000000e-09,8.000000e-06,0
1,3.700000e-01,1.200000e+01,2.227455e-05,5.000000e-01,1.000000e+00,2.000000e-09,8.000000e-06,0
0,4.000000e-02,0.000000e+00,0.000000e+00,5.000000e-01,1.000000e+00,2.000000e-09,0.000000e+00,0
1,2.750000e-01,2.100000e+01,9.407489e-01,5.000000e-01,1.000000e+00,2.000000e-09,8.000000e-06,0
3,4.500000e-01,1.200000e+01,4.500000e-01,5.000000e-01,1.000000e+00,2.000000e-09,8.000000e-06,5
2,3.700000e-01,6.000000e+00,7.260605e-14,5.000000e-01,1.000000e+00,2.000000e-09,8.000000e-06,1
1,1.950000e-01,1.200000e+01,4.362512e-01,5.000000e-01,1.000000e+00,2.000000e-09,8.000000e-06,0
3,3.650000e-01,1.500000e+01,3.650000e-01,5.000000e-01,1.000000e+00,2.000000e-09,8.000000e-06,5
3,4.350000e-01,2.700000e+01,4.350000e-01,5.000000e-01,1.000000e+00,2.000000e-09,8.000000e-06,5
1,4.900000e-01,6.000000e+00,4.355926e-23,5.000000e-01,1.000000e+00,2.000000e-09,8.000000e-06,0
0,4.700000e-01,1.500000e+01,9.463445e-11,5.000000e-01,1.000000e+00,2.000000e-09,0.000000e+00,0
1,1.100000e-01,1.800000e+01,9.968550e-01,5.000000e-01,1.000000e+00,2.000000e-09,8.000000e-06,0
2,1.950000e-01,3.000000e+01,9.999866e-01,5.000000e-01,1.000000e+00,2.000000e-09,8.000000e-06,1
0,3.000000e-02,9.000000e+00,5.905477e-01,5.000000e-01,1.000000e+00,2.000000e-09,0.000000e+00,0
1,1.400000e-01,1.200000e+01,8.238387e-01,5.000000e-01,1.000000e+00,2.000000e-09,8.000000e-06,0
0,4.000000e-01,2.400000e+01,1.175383e-05,5.000000e-01,1.000000e+00,2.000000e-09,0.000000e+00,0
2,4.500000e-01,1.800000e+01,4.875243e-04,5.000000e-01,1.000000e+00,2.000000e-09,8.000000e-06,1
2,1.900000e-01,1.200000e+01,3.155910e-01,5.000000e-01,1.000000e+00,2.000000e-09,8.000000e-06,1
0,2.050000e-01,3.000000e+01,4.414903e-02,5.000000e-01,1.000000e+00,2.000000e-09,0.000000e+00,0
3,4.550000e-01,0.000000e+00,0.000000e+00,5.000000e-01,1.000000e+00,2.000000e-09,8.000000e-06,5
2,1.400000e-01,2.100000e+01,9.990629e-01,5.000000e-01,1.000000e+00,2.000000e-09,8.000000e-06,1
2,7.500000e-02,2.100000e+01,9.999224e-01,5.000000e-01,1.000000e+00,2.000000e-09,8.000000e-06,1
3,2.350000e-01,2.700000e+01,2.350000e-01,5.000000e-01,1.000000e+00,2.000000e-09,8.000000e-06,5
0,4.150000e-01,3.000000e+00,1.060152e-31,5.000000e-01,1.000000e+00,2.000000e-09,0.000000e+00,0
0,1.500000e-02,6.000000e+00,7.417385e-01,5.000000e-01,1.000000e+00,2.000000e-09,0.000000e+00,0
0,3.000000e-02,1.200000e+01,6.412590e-01,5.000000e-01,1.000000e+00,2.000000e-09,0.000000e+00,0
0,4.650000e-01,1.200000e+01,9.711904e-13,5.000000e-01,1.000000e+00,2.000000e-09,0.000000e+00,0
0,4.550000e-01,2.100000e+01,1.038012e-07,5.000000e-01,1.000000e+00,2.000000e-09,0.000000e+00,0
1,3.900000e-01,0.000000e+00,0.000000e+00,5.000000e-01,1.000000e+00,2.000000e-09,8.000000e-06,0
1,2.450000e-01,2.100000e+01,9.735070e-01,5.000000e-01,1.000000e+00,2.000000e-09,8.000000e-06,0
1,3.050000e-01,6.000000e+00,2.431419e-09,5.000000e-01,1.000000e+00,2.000000e-09,8.000000e-06,0
0,1.000000e-02,9.000000e+00,8.576526e-01,5.000000e-01,1.000000e+00,2.000000e-09,0.000000e+00,0
1,4.800000e-01,1.200000e+01,4.697088e-10,5.000000e-01,1.000000e+00,2.000000e-09,8.000000e-06,0
1,3.100000e-01,2.100000e+01,8.549988e-01,5.000000e-01,1.000000e+00,2.000000e-09,8.000000e-06,0
0,4.150000e-01,2.100000e+01,1.199058e-06,5.000000e-01,1.000000e+00,2.000000e-09,0.000000e+00,0
3,3.400000e-01,6.000000e+00,3.400000e-01,5.000000e-01,1.000000e+00,2.000000e-09,8.000000e-06,5
0,1.800000e-01,6.000000e+00,8.672704e-05,5.000000e-01,1.000000e+00,2.000000e-09,0.000000e+00,0
1,2.500000e-02,1.500000e+01,9.990121e-01,5.000000e-01,1.000000e+00,2.000000e-09,8.000000e-06,0
1,3.100000e-01,1.800000e+01,4.779618e-01,5.000000e-01,1.000000e+00,2.000000e-09,8.000000e-06,0
3,1.200000e-01,2.400000e+01,1.200000e-01,5.000000e-01,1.000000e+00,2.000000e-09,8.000000e-06,5
2,3.500000e-02,3.000000e+00,3.234680e-01,5.000000e-01,1.000000e+00,2.000000e-09,8.000000e-06,1
3,2.050000e-01,3.000000e+00,-7.454458e-25,5.000000e-01,1.000000e+00,2.000000e-09,8.000000e-06,5
2,2.400000e-01,1.500000e+01,3.865394e-01,5.000000e-01,1.000000e+00,2.000000e-09,8.000000e-06,1
3,4.000000e-01,2.700000e+01,4.000000e-01,5.000000e-01,1.000000e+00,2.000000e-09,8.000000e-06,5
2,2.700000e-01,2.700000e+01,9.985769e-01,5.000000e-01,1.000000e+00,2.000000e-09,8.000000e-06,1
0,4.500000e-02,6.000000e+00,3.230442e-01,5.000000e-01,1.000000e+00,2.000000e-09,0.000000e+00,0
2,2.350000e-01,9.000000e+00,2.500053e-03,5.000000e-01,1.000000e+00,2.000000e-09,8.000000e-06,1
0,4.200000e-01,0.000000e+00,0.000000e+00,5.000000e-01,1.000000e+00,2.000000e-09,0.000000e+00,0
3,1.750000e-01,2.100000e+01,1.750000e-01,5.000000e-01,1.000000e+00,2.000000e-09,8.000000e-06,5
1,4.300000e-01,2.100000e+01,9.090383e-02,5.000000e-01,1.000000e+00,2.000000e-09,8.000000e-06,0
3,4.100000e-01,9.000000e+00,4.100000e-01,5.000000e-01,1.000000e+00,2.000000e-09,8.000000e-06,5
2,9.500000e-02,2.400000e+01,9.999783e-01,5.000000e-01,1.000000e+00,2.000000e-09,8.000000e-06,1
1,1.950000e-01,2.700000e+01,9.997640e-01,5.000000e-01,1.000000e+00,2.000000e-09,8.000000e-06,0
1,3.850000e-01,9.000000e+00,3.408682e-09,5.000000e-01,1.000000e+00,2.000000e-09,8.000000e-06,0
2,3.650000e-01,9.000000e+00,1.668733e-08,5.000000e-01,1.000000e+00,2.000000e-09,8.000000e-06,1
3,3.800000e-01,2.400000e+01,3.800000e-01,5.000000e-01,1.000000e+00,2.000000e-09,8.000000e-06,5
2,7.000000e-02,1.500000e+01,9.960307e-01,5.000000e-01,1.000000e+00,2.000000e-09,8.000000e-06,1
2,4.250000e-01,2.400000e+01,3.805371e-01,5.000000e-01,1.000000e+00,2.000000e-09,8.000000e-06,1
3,1.550000e-01,9.000000e+00,1.550000e-01,5.000000e-01,1.000000e+00,2.000000e-09,8.000000e-06,5
1,1.800000e-01,1.500000e+01,8.871617e-01,5.000000e-01,1.000000e+00,2.000000e-09,8.000000e-06,0
2,8.500000e-02,6.000000e+00,2.735223e-01,5.000000e-01,1.000000e+00,2.000000e-09,8.000000e-06,1
1,4.450000e-01,2.100000e+01,4.765713e-02,5.000000e-01,1.000000e+00,2.000000e-09,8.000000e-06,0
2,4.400000e-01,0.000000e+00,0.000000e+00,5.000000e-01,1.000000e+00,2.000000e-09,8.000000e-06,1
1,3.900000e-01,1.500000e+01,7.494403e-04,5.000000e-01,1.000000e+00,2.000000e-09,8.000000e-06,0
